timestamp_utc,timestamp_et,session_date_et,ticker,open,high,low,close
2026-08-27T17:27:00Z,2026-08-27T13:27:00-04:00,2026-08-27,^TYX,5.183000,5.183000,5.182000,5.182000
2026-08-27T17:28:00Z,2026-08-27T13:28:00-04:00,2026-08-27,^TNX,4.662000,4.662000,4.662000,4.662000
2026-08-27T17:28:00Z,2026-08-27T13:28:00-04:00,2026-08-27,^TYX,5.182000,5.182000,5.182000,5.182000
2026-08-27T17:29:00Z,2026-08-27T13:29:00-04:00,2026-08-27,^TNX,4.662000,4.662000,4.660000,4.660000
2026-08-27T17:29:00Z,2026-08-27T13:29:00-04:00,2026-08-27,^TYX,5.183000,5.183000,5.181000,5.181000
2026-08-27T17:30:00Z,2026-08-27T13:30:00-04:00,2026-08-27,^TNX,4.660000,4.660000,4.660000,4.660000
2026-08-27T17:30:00Z,2026-08-27T13:30:00-04:00,2026-08-27,^TYX,5.181000,5.182000,5.181000,5.181000
2026-08-27T17:31:00Z,2026-08-27T13:31:00-04:00,2026-08-27,^TNX,4.660000,4.660000,4.660000,4.660000
2026-08-27T17:31:00Z,2026-08-27T13:31:00-04:00,2026-08-27,^TYX,5.181000,5.182000,5.181000,5.181000
2026-08-27T17:32:00Z,2026-08-27T13:32:00-04:00,2026-08-27,^TNX,4.660000,4.660000,4.660000,4.660000
2026-08-27T17:32:00Z,2026-08-27T13:32:00-04:00,2026-08-27,^TYX,5.181000,5.181000,5.180000,5.180000
2026-08-27T17:33:00Z,2026-08-27T13:33:00-04:00,2026-08-27,^TNX,4.660000,4.660000,4.658000,4.658000
2026-08-27T17:33:00Z,2026-08-27T13:33:00-04:00,2026-08-27,^TYX,5.180000,5.180000,5.179000,5.179000
2026-08-27T17:34:00Z,2026-08-27T13:34:00-04:00,2026-08-27,^TNX,4.658000,4.660000,4.658000,4.660000
2026-08-27T17:34:00Z,2026-08-27T13:34:00-04:00,2026-08-27,^TYX,5.179000,5.179000,5.179000,5.179000
2026-08-27T17:35:00Z,2026-08-27T13:35:00-04:00,2026-08-27,^TNX,4.660000,4.660000,4.660000,4.660000
2026-08-27T17:35:00Z,2026-08-27T13:35:00-04:00,2026-08-27,^TYX,5.180000,5.180000,5.180000,5.180000
2026-08-27T17:36:00Z,2026-08-27T13:36:00-04:00,2026-08-27,^TNX,4.660000,4.662000,4.660000,4.662000
2026-08-27T17:36:00Z,2026-08-27T13:36:00-04:00,2026-08-27,^TYX,5.180000,5.182000,5.180000,5.182000
2026-08-27T17:37:00Z,2026-08-27T13:37:00-04:00,2026-08-27,^TNX,4.662000,4.662000,4.660000,4.660000
2026-08-27T17:37:00Z,2026-08-27T13:37:00-04:00,2026-08-27,^TYX,5.182000,5.182000,5.181000,5.181000
2026-08-27T17:38:00Z,2026-08-27T13:38:00-04:00,2026-08-27,^TNX,4.660000,4.662000,4.660000,4.662000
2026-08-27T17:38:00Z,2026-08-27T13:38:00-04:00,2026-08-27,^TYX,5.181000,5.182000,5.181000,5.182000
2026-08-27T17:39:00Z,2026-08-27T13:39:00-04:00,2026-08-27,^TNX,4.660000,4.662000,4.660000,4.662000
2026-08-27T17:39:00Z,2026-08-27T13:39:00-04:00,2026-08-27,^TYX,5.182000,5.182000,5.182000,5.182000
2026-08-27T17:40:00Z,2026-08-27T13:40:00-04:00,2026-08-27,^TNX,4.662000,4.662000,4.662000,4.662000
2026-08-27T17:40:00Z,2026-08-27T13:40:00-04:00,2026-08-27,^TYX,5.182000,5.182000,5.182000,5.182000
2026-08-27T17:41:00Z,2026-08-27T13:41:00-04:00,2026-08-27,^TNX,4.662000,4.662000,4.662000,4.662000
2026-08-27T17:41:00Z,2026-08-27T13:41:00-04:00,2026-08-27,^TYX,5.182000,5.182000,5.182000,5.182000
2026-08-27T17:42:00Z,2026-08-27T13:42:00-04:00,2026-08-27,^TNX,4.662000,4.662000,4.662000,4.662000
2026-08-27T17:42:00Z,2026-08-27T13:42:00-04:00,2026-08-27,^TYX,5.182000,5.182000,5.182000,5.182000
2026-08-27T17:43:00Z,2026-08-27T13:43:00-04:00,2026-08-27,^TNX,4.662000,4.662000,4.662000,4.662000
2026-08-27T17:43:00Z,2026-08-27T13:43:00-04:00,2026-08-27,^TYX,5.182000,5.182000,5.182000,5.182000
2026-08-27T17:44:00Z,2026-08-27T13:44:00-04:00,2026-08-27,^TNX,4.662000,4.664000,4.662000,4.664000
2026-08-27T17:44:00Z,2026-08-27T13:44:00-04:00,2026-08-27,^TYX,5.182000,5.183000,5.180000,5.183000
2026-08-27T17:45:00Z,2026-08-27T13:45:00-04:00,2026-08-27,^TNX,4.664000,4.666000,4.664000,4.664000
2026-08-27T17:45:00Z,2026-08-27T13:45:00-04:00,2026-08-27,^TYX,5.182000,5.184000,5.182000,5.183000
2026-08-27T17:46:00Z,2026-08-27T13:46:00-04:00,2026-08-27,^TNX,4.666000,4.666000,4.664000,4.666000
2026-08-27T17:46:00Z,2026-08-27T13:46:00-04:00,2026-08-27,^TYX,5.183000,5.183000,5.183000,5.183000
2026-08-27T17:47:00Z,2026-08-27T13:47:00-04:00,2026-08-27,^TNX,4.666000,4.668000,4.666000,4.668000
2026-08-27T17:47:00Z,2026-08-27T13:47:00-04:00,2026-08-27,^TYX,5.184000,5.185000,5.183000,5.185000
2026-08-27T17:48:00Z,2026-08-27T13:48:00-04:00,2026-08-27,^TNX,4.668000,4.668000,4.668000,4.668000
2026-08-27T17:48:00Z,2026-08-27T13:48:00-04:00,2026-08-27,^TYX,5.186000,5.186000,5.185000,5.185000
2026-08-27T17:49:00Z,2026-08-27T13:49:00-04:00,2026-08-27,^TNX,4.668000,4.668000,4.666000,4.666000
2026-08-27T17:49:00Z,2026-08-27T13:49:00-04:00,2026-08-27,^TYX,5.185000,5.185000,5.183000,5.183000
2026-08-27T17:50:00Z,2026-08-27T13:50:00-04:00,2026-08-27,^TNX,4.664000,4.666000,4.664000,4.666000
2026-08-27T17:50:00Z,2026-08-27T13:50:00-04:00,2026-08-27,^TYX,5.183000,5.183000,5.183000,5.183000
2026-08-27T17:51:00Z,2026-08-27T13:51:00-04:00,2026-08-27,^TNX,4.668000,4.668000,4.668000,4.668000
2026-08-27T17:51:00Z,2026-08-27T13:51:00-04:00,2026-08-27,^TYX,5.183000,5.185000,5.183000,5.184000
2026-08-27T17:52:00Z,2026-08-27T13:52:00-04:00,2026-08-27,^TNX,4.668000,4.668000,4.668000,4.668000
2026-08-27T17:52:00Z,2026-08-27T13:52:00-04:00,2026-08-27,^TYX,5.183000,5.185000,5.183000,5.185000
2026-08-27T17:53:00Z,2026-08-27T13:53:00-04:00,2026-08-27,^TNX,4.668000,4.668000,4.668000,4.668000
2026-08-27T17:53:00Z,2026-08-27T13:53:00-04:00,2026-08-27,^TYX,5.185000,5.185000,5.185000,5.185000
2026-08-27T17:54:00Z,2026-08-27T13:54:00-04:00,2026-08-27,^TNX,4.668000,4.668000,4.668000,4.668000
2026-08-27T17:54:00Z,2026-08-27T13:54:00-04:00,2026-08-27,^TYX,5.185000,5.187000,5.185000,5.187000
2026-08-27T17:55:00Z,2026-08-27T13:55:00-04:00,2026-08-27,^TNX,4.670000,4.670000,4.668000,4.668000
2026-08-27T17:55:00Z,2026-08-27T13:55:00-04:00,2026-08-27,^TYX,5.187000,5.187000,5.186000,5.186000
2026-08-27T17:56:00Z,2026-08-27T13:56:00-04:00,2026-08-27,^TNX,4.670000,4.672000,4.670000,4.672000
2026-08-27T17:56:00Z,2026-08-27T13:56:00-04:00,2026-08-27,^TYX,5.187000,5.188000,5.187000,5.188000
2026-08-27T17:57:00Z,2026-08-27T13:57:00-04:00,2026-08-27,^TNX,4.672000,4.672000,4.672000,4.672000
2026-08-27T17:57:00Z,2026-08-27T13:57:00-04:00,2026-08-27,^TYX,5.188000,5.188000,5.188000,5.188000
2026-08-27T17:58:00Z,2026-08-27T13:58:00-04:00,2026-08-27,^TNX,4.674000,4.676000,4.674000,4.674000
2026-08-27T17:58:00Z,2026-08-27T13:58:00-04:00,2026-08-27,^TYX,5.189000,5.190000,5.189000,5.190000
2026-08-27T17:59:00Z,2026-08-27T13:59:00-04:00,2026-08-27,^TNX,4.674000,4.678000,4.674000,4.678000
2026-08-27T17:59:00Z,2026-08-27T13:59:00-04:00,2026-08-27,^TYX,5.189000,5.193000,5.189000,5.193000
2026-08-27T18:00:00Z,2026-08-27T14:00:00-04:00,2026-08-27,^TNX,4.676000,4.676000,4.676000,4.676000
2026-08-27T18:00:00Z,2026-08-27T14:00:00-04:00,2026-08-27,^TYX,5.192000,5.194000,5.192000,5.194000
2026-08-27T18:01:00Z,2026-08-27T14:01:00-04:00,2026-08-27,^TNX,4.676000,4.680000,4.676000,4.680000
2026-08-27T18:01:00Z,2026-08-27T14:01:00-04:00,2026-08-27,^TYX,5.194000,5.197000,5.194000,5.197000
2026-08-27T18:02:00Z,2026-08-27T14:02:00-04:00,2026-08-27,^TNX,4.680000,4.680000,4.680000,4.680000
2026-08-27T18:02:00Z,2026-08-27T14:02:00-04:00,2026-08-27,^TYX,5.197000,5.200000,5.197000,5.197000
2026-08-27T18:03:00Z,2026-08-27T14:03:00-04:00,2026-08-27,^TNX,4.680000,4.680000,4.680000,4.680000
2026-08-27T18:03:00Z,2026-08-27T14:03:00-04:00,2026-08-27,^TYX,5.198000,5.198000,5.197000,5.198000
2026-08-27T18:04:00Z,2026-08-27T14:04:00-04:00,2026-08-27,^TNX,4.680000,4.680000,4.680000,4.680000
2026-08-27T18:04:00Z,2026-08-27T14:04:00-04:00,2026-08-27,^TYX,5.198000,5.199000,5.198000,5.199000
2026-08-27T18:05:00Z,2026-08-27T14:05:00-04:00,2026-08-27,^TNX,4.680000,4.680000,4.678000,4.680000
2026-08-27T18:05:00Z,2026-08-27T14:05:00-04:00,2026-08-27,^TYX,5.199000,5.199000,5.196000,5.197000
2026-08-27T18:06:00Z,2026-08-27T14:06:00-04:00,2026-08-27,^TNX,4.680000,4.680000,4.680000,4.680000
2026-08-27T18:06:00Z,2026-08-27T14:06:00-04:00,2026-08-27,^TYX,5.198000,5.198000,5.197000,5.197000
2026-08-27T18:07:00Z,2026-08-27T14:07:00-04:00,2026-08-27,^TNX,4.678000,4.680000,4.678000,4.680000
2026-08-27T18:07:00Z,2026-08-27T14:07:00-04:00,2026-08-27,^TYX,5.197000,5.198000,5.197000,5.198000
2026-08-27T18:08:00Z,2026-08-27T14:08:00-04:00,2026-08-27,^TNX,4.680000,4.680000,4.678000,4.678000
2026-08-27T18:08:00Z,2026-08-27T14:08:00-04:00,2026-08-27,^TYX,5.197000,5.197000,5.196000,5.196000
2026-08-27T18:09:00Z,2026-08-27T14:09:00-04:00,2026-08-27,^TNX,4.678000,4.678000,4.676000,4.676000
2026-08-27T18:09:00Z,2026-08-27T14:09:00-04:00,2026-08-27,^TYX,5.196000,5.196000,5.195000,5.195000
2026-08-27T18:10:00Z,2026-08-27T14:10:00-04:00,2026-08-27,^TNX,4.678000,4.680000,4.678000,4.680000
2026-08-27T18:10:00Z,2026-08-27T14:10:00-04:00,2026-08-27,^TYX,5.197000,5.199000,5.197000,5.198000
2026-08-27T18:11:00Z,2026-08-27T14:11:00-04:00,2026-08-27,^TNX,4.680000,4.680000,4.680000,4.680000
2026-08-27T18:11:00Z,2026-08-27T14:11:00-04:00,2026-08-27,^TYX,5.198000,5.199000,5.198000,5.199000
2026-08-27T18:12:00Z,2026-08-27T14:12:00-04:00,2026-08-27,^TNX,4.680000,4.680000,4.676000,4.676000
2026-08-27T18:12:00Z,2026-08-27T14:12:00-04:00,2026-08-27,^TYX,5.199000,5.199000,5.198000,5.198000
2026-08-27T18:13:00Z,2026-08-27T14:13:00-04:00,2026-08-27,^TNX,4.676000,4.676000,4.676000,4.676000
2026-08-27T18:13:00Z,2026-08-27T14:13:00-04:00,2026-08-27,^TYX,5.196000,5.196000,5.195000,5.195000
2026-08-27T18:14:00Z,2026-08-27T14:14:00-04:00,2026-08-27,^TNX,4.676000,4.676000,4.676000,4.676000
2026-08-27T18:14:00Z,2026-08-27T14:14:00-04:00,2026-08-27,^TYX,5.195000,5.196000,5.195000,5.196000
2026-08-27T18:15:00Z,2026-08-27T14:15:00-04:00,2026-08-27,^TNX,4.676000,4.676000,4.676000,4.676000
2026-08-27T18:15:00Z,2026-08-27T14:15:00-04:00,2026-08-27,^TYX,5.195000,5.195000,5.195000,5.195000
2026-08-27T18:16:00Z,2026-08-27T14:16:00-04:00,2026-08-27,^TNX,4.676000,4.676000,4.674000,4.674000
2026-08-27T18:16:00Z,2026-08-27T14:16:00-04:00,2026-08-27,^TYX,5.194000,5.194000,5.193000,5.194000
2026-08-27T18:17:00Z,2026-08-27T14:17:00-04:00,2026-08-27,^TNX,4.672000,4.674000,4.672000,4.672000
2026-08-27T18:17:00Z,2026-08-27T14:17:00-04:00,2026-08-27,^TYX,5.192000,5.193000,5.192000,5.192000
2026-08-27T18:18:00Z,2026-08-27T14:18:00-04:00,2026-08-27,^TNX,4.674000,4.674000,4.672000,4.674000
2026-08-27T18:18:00Z,2026-08-27T14:18:00-04:00,2026-08-27,^TYX,5.193000,5.193000,5.192000,5.193000
2026-08-27T18:19:00Z,2026-08-27T14:19:00-04:00,2026-08-27,^TNX,4.674000,4.674000,4.672000,4.674000
2026-08-27T18:19:00Z,2026-08-27T14:19:00-04:00,2026-08-27,^TYX,5.193000,5.193000,5.192000,5.193000
2026-08-27T18:20:00Z,2026-08-27T14:20:00-04:00,2026-08-27,^TNX,4.674000,4.674000,4.672000,4.674000
2026-08-27T18:20:00Z,2026-08-27T14:20:00-04:00,2026-08-27,^TYX,5.194000,5.194000,5.193000,5.193000
2026-08-27T18:21:00Z,2026-08-27T14:21:00-04:00,2026-08-27,^TNX,4.674000,4.676000,4.674000,4.676000
2026-08-27T18:21:00Z,2026-08-27T14:21:00-04:00,2026-08-27,^TYX,5.193000,5.195000,5.193000,5.195000
2026-08-27T18:22:00Z,2026-08-27T14:22:00-04:00,2026-08-27,^TNX,4.676000,4.676000,4.676000,4.676000
2026-08-27T18:22:00Z,2026-08-27T14:22:00-04:00,2026-08-27,^TYX,5.195000,5.195000,5.194000,5.194000
2026-08-27T18:23:00Z,2026-08-27T14:23:00-04:00,2026-08-27,^TNX,4.676000,4.676000,4.676000,4.676000
2026-08-27T18:23:00Z,2026-08-27T14:23:00-04:00,2026-08-27,^TYX,5.194000,5.195000,5.194000,5.195000
2026-08-27T18:24:00Z,2026-08-27T14:24:00-04:00,2026-08-27,^TNX,4.676000,4.676000,4.674000,4.674000
2026-08-27T18:24:00Z,2026-08-27T14:24:00-04:00,2026-08-27,^TYX,5.195000,5.195000,5.194000,5.194000
2026-08-27T18:25:00Z,2026-08-27T14:25:00-04:00,2026-08-27,^TNX,4.674000,4.674000,4.674000,4.674000
2026-08-27T18:25:00Z,2026-08-27T14:25:00-04:00,2026-08-27,^TYX,5.194000,5.194000,5.194000,5.194000
2026-08-27T18:26:00Z,2026-08-27T14:26:00-04:00,2026-08-27,^TNX,4.674000,4.674000,4.672000,4.672000
2026-08-27T18:26:00Z,2026-08-27T14:26:00-04:00,2026-08-27,^TYX,5.194000,5.194000,5.193000,5.193000
2026-08-27T18:27:00Z,2026-08-27T14:27:00-04:00,2026-08-27,^TNX,4.672000,4.672000,4.672000,4.672000
2026-08-27T18:27:00Z,2026-08-27T14:27:00-04:00,2026-08-27,^TYX,5.192000,5.193000,5.192000,5.193000
2026-08-27T18:28:00Z,2026-08-27T14:28:00-04:00,2026-08-27,^TNX,4.672000,4.672000,4.672000,4.672000
2026-08-27T18:28:00Z,2026-08-27T14:28:00-04:00,2026-08-27,^TYX,5.192000,5.194000,5.192000,5.194000
2026-08-27T18:29:00Z,2026-08-27T14:29:00-04:00,2026-08-27,^TNX,4.672000,4.672000,4.672000,4.672000
2026-08-27T18:29:00Z,2026-08-27T14:29:00-04:00,2026-08-27,^TYX,5.194000,5.194000,5.193000,5.193000
2026-08-27T18:30:00Z,2026-08-27T14:30:00-04:00,2026-08-27,^TNX,4.672000,4.672000,4.672000,4.672000
2026-08-27T18:30:00Z,2026-08-27T14:30:00-04:00,2026-08-27,^TYX,5.193000,5.193000,5.193000,5.193000
2026-08-27T18:31:00Z,2026-08-27T14:31:00-04:00,2026-08-27,^TNX,4.672000,4.672000,4.672000,4.672000
2026-08-27T18:31:00Z,2026-08-27T14:31:00-04:00,2026-08-27,^TYX,5.193000,5.193000,5.192000,5.193000
2026-08-27T18:32:00Z,2026-08-27T14:32:00-04:00,2026-08-27,^TNX,4.672000,4.672000,4.672000,4.672000
2026-08-27T18:32:00Z,2026-08-27T14:32:00-04:00,2026-08-27,^TYX,5.193000,5.193000,5.192000,5.192000
2026-08-27T18:33:00Z,2026-08-27T14:33:00-04:00,2026-08-27,^TNX,4.672000,4.672000,4.672000,4.672000
2026-08-27T18:33:00Z,2026-08-27T14:33:00-04:00,2026-08-27,^TYX,5.193000,5.193000,5.192000,5.193000
2026-08-27T18:34:00Z,2026-08-27T14:34:00-04:00,2026-08-27,^TNX,4.672000,4.672000,4.672000,4.672000
2026-08-27T18:34:00Z,2026-08-27T14:34:00-04:00,2026-08-27,^TYX,5.193000,5.193000,5.192000,5.192000
2026-08-27T18:35:00Z,2026-08-27T14:35:00-04:00,2026-08-27,^TNX,4.672000,4.672000,4.672000,4.672000
2026-08-27T18:35:00Z,2026-08-27T14:35:00-04:00,2026-08-27,^TYX,5.192000,5.193000,5.192000,5.193000
2026-08-27T18:36:00Z,2026-08-27T14:36:00-04:00,2026-08-27,^TNX,4.672000,4.672000,4.672000,4.672000
2026-08-27T18:36:00Z,2026-08-27T14:36:00-04:00,2026-08-27,^TYX,5.193000,5.193000,5.193000,5.193000
2026-08-27T18:37:00Z,2026-08-27T14:37:00-04:00,2026-08-27,^TNX,4.672000,4.672000,4.672000,4.672000
2026-08-27T18:37:00Z,2026-08-27T14:37:00-04:00,2026-08-27,^TYX,5.193000,5.193000,5.193000,5.193000
2026-08-27T18:38:00Z,2026-08-27T14:38:00-04:00,2026-08-27,^TNX,4.672000,4.674000,4.672000,4.674000
2026-08-27T18:38:00Z,2026-08-27T14:38:00-04:00,2026-08-27,^TYX,5.193000,5.194000,5.193000,5.194000
2026-08-27T18:39:00Z,2026-08-27T14:39:00-04:00,2026-08-27,^TNX,4.674000,4.674000,4.674000,4.674000
2026-08-27T18:39:00Z,2026-08-27T14:39:00-04:00,2026-08-27,^TYX,5.194000,5.194000,5.194000,5.194000
2026-08-27T18:40:00Z,2026-08-27T14:40:00-04:00,2026-08-27,^TNX,4.674000,4.674000,4.672000,4.672000
2026-08-27T18:40:00Z,2026-08-27T14:40:00-04:00,2026-08-27,^TYX,5.194000,5.194000,5.194000,5.194000
2026-08-27T18:41:00Z,2026-08-27T14:41:00-04:00,2026-08-27,^TNX,4.672000,4.672000,4.672000,4.672000
2026-08-27T18:41:00Z,2026-08-27T14:41:00-04:00,2026-08-27,^TYX,5.194000,5.194000,5.193000,5.193000
2026-08-27T18:42:00Z,2026-08-27T14:42:00-04:00,2026-08-27,^TNX,4.672000,4.672000,4.672000,4.672000
2026-08-27T18:42:00Z,2026-08-27T14:42:00-04:00,2026-08-27,^TYX,5.193000,5.193000,5.193000,5.193000
2026-08-27T18:43:00Z,2026-08-27T14:43:00-04:00,2026-08-27,^TNX,4.672000,4.672000,4.672000,4.672000
2026-08-27T18:43:00Z,2026-08-27T14:43:00-04:00,2026-08-27,^TYX,5.193000,5.193000,5.193000,5.193000
2026-08-27T18:44:00Z,2026-08-27T14:44:00-04:00,2026-08-27,^TNX,4.672000,4.672000,4.672000,4.672000
2026-08-27T18:44:00Z,2026-08-27T14:44:00-04:00,2026-08-27,^TYX,5.193000,5.193000,5.192000,5.192000
2026-08-27T18:45:00Z,2026-08-27T14:45:00-04:00,2026-08-27,^TNX,4.672000,4.674000,4.672000,4.674000
2026-08-27T18:45:00Z,2026-08-27T14:45:00-04:00,2026-08-27,^TYX,5.192000,5.193000,5.192000,5.193000
2026-08-27T18:46:00Z,2026-08-27T14:46:00-04:00,2026-08-27,^TNX,4.674000,4.674000,4.672000,4.674000
2026-08-27T18:46:00Z,2026-08-27T14:46:00-04:00,2026-08-27,^TYX,5.193000,5.193000,5.192000,5.193000
2026-08-27T18:47:00Z,2026-08-27T14:47:00-04:00,2026-08-27,^TNX,4.674000,4.674000,4.674000,4.674000
2026-08-27T18:47:00Z,2026-08-27T14:47:00-04:00,2026-08-27,^TYX,5.193000,5.193000,5.193000,5.193000
2026-08-27T18:48:00Z,2026-08-27T14:48:00-04:00,2026-08-27,^TNX,4.672000,4.672000,4.672000,4.672000
2026-08-27T18:48:00Z,2026-08-27T14:48:00-04:00,2026-08-27,^TYX,5.192000,5.192000,5.191000,5.191000
2026-08-27T18:49:00Z,2026-08-27T14:49:00-04:00,2026-08-27,^TNX,4.672000,4.672000,4.672000,4.672000
2026-08-27T18:49:00Z,2026-08-27T14:49:00-04:00,2026-08-27,^TYX,5.191000,5.191000,5.191000,5.191000
2026-08-27T18:50:00Z,2026-08-27T14:50:00-04:00,2026-08-27,^TNX,4.672000,4.672000,4.672000,4.672000
2026-08-27T18:50:00Z,2026-08-27T14:50:00-04:00,2026-08-27,^TYX,5.193000,5.193000,5.193000,5.193000
2026-08-27T18:51:00Z,2026-08-27T14:51:00-04:00,2026-08-27,^TNX,4.672000,4.672000,4.672000,4.672000
2026-08-27T18:51:00Z,2026-08-27T14:51:00-04:00,2026-08-27,^TYX,5.193000,5.193000,5.191000,5.191000
2026-08-27T18:52:00Z,2026-08-27T14:52:00-04:00,2026-08-27,^TNX,4.672000,4.672000,4.672000,4.672000
2026-08-27T18:52:00Z,2026-08-27T14:52:00-04:00,2026-08-27,^TYX,5.191000,5.191000,5.191000,5.191000
2026-08-27T18:53:00Z,2026-08-27T14:53:00-04:00,2026-08-27,^TNX,4.672000,4.672000,4.672000,4.672000
2026-08-27T18:53:00Z,2026-08-27T14:53:00-04:00,2026-08-27,^TYX,5.191000,5.192000,5.191000,5.192000
2026-08-27T18:54:00Z,2026-08-27T14:54:00-04:00,2026-08-27,^TNX,4.672000,4.672000,4.672000,4.672000
2026-08-27T18:54:00Z,2026-08-27T14:54:00-04:00,2026-08-27,^TYX,5.192000,5.193000,5.192000,5.193000
2026-08-27T18:55:00Z,2026-08-27T14:55:00-04:00,2026-08-27,^TNX,4.672000,4.672000,4.672000,4.672000
2026-08-27T18:55:00Z,2026-08-27T14:55:00-04:00,2026-08-27,^TYX,5.193000,5.193000,5.193000,5.193000
2026-08-27T18:56:00Z,2026-08-27T14:56:00-04:00,2026-08-27,^TNX,4.672000,4.672000,4.672000,4.672000
2026-08-27T18:56:00Z,2026-08-27T14:56:00-04:00,2026-08-27,^TYX,5.193000,5.193000,5.192000,5.192000
2026-08-27T18:57:00Z,2026-08-27T14:57:00-04:00,2026-08-27,^TNX,4.672000,4.672000,4.672000,4.672000
2026-08-27T18:57:00Z,2026-08-27T14:57:00-04:00,2026-08-27,^TYX,5.192000,5.193000,5.192000,5.193000
2026-08-27T18:58:00Z,2026-08-27T14:58:00-04:00,2026-08-27,^TNX,4.672000,4.672000,4.672000,4.672000
2026-08-27T18:58:00Z,2026-08-27T14:58:00-04:00,2026-08-27,^TYX,5.192000,5.193000,5.191000,5.191000
2026-08-27T18:59:00Z,2026-08-27T14:59:00-04:00,2026-08-27,^TNX,4.672000,4.672000,4.672000,4.672000
2026-08-27T18:59:00Z,2026-08-27T14:59:00-04:00,2026-08-27,^TYX,5.191000,5.191000,5.191000,5.191000
2026-08-28T12:20:00Z,2026-08-28T08:20:00-04:00,2026-08-28,^TNX,4.688000,4.690000,4.688000,4.688000
2026-08-28T12:20:00Z,2026-08-28T08:20:00-04:00,2026-08-28,^TYX,5.206000,5.208000,5.205000,5.205000
2026-08-28T12:21:00Z,2026-08-28T08:21:00-04:00,2026-08-28,^TNX,4.688000,4.690000,4.688000,4.688000
2026-08-28T12:21:00Z,2026-08-28T08:21:00-04:00,2026-08-28,^TYX,5.205000,5.206000,5.204000,5.204000
2026-08-28T12:22:00Z,2026-08-28T08:22:00-04:00,2026-08-28,^TNX,4.690000,4.690000,4.688000,4.688000
2026-08-28T12:22:00Z,2026-08-28T08:22:00-04:00,2026-08-28,^TYX,5.204000,5.204000,5.201000,5.202000
2026-08-28T12:23:00Z,2026-08-28T08:23:00-04:00,2026-08-28,^TNX,4.688000,4.690000,4.688000,4.690000
2026-08-28T12:23:00Z,2026-08-28T08:23:00-04:00,2026-08-28,^TYX,5.202000,5.205000,5.202000,5.205000
2026-08-28T12:24:00Z,2026-08-28T08:24:00-04:00,2026-08-28,^TNX,4.690000,4.692000,4.688000,4.688000
2026-08-28T12:24:00Z,2026-08-28T08:24:00-04:00,2026-08-28,^TYX,5.206000,5.206000,5.205000,5.205000
2026-08-28T12:25:00Z,2026-08-28T08:25:00-04:00,2026-08-28,^TNX,4.688000,4.692000,4.688000,4.692000
2026-08-28T12:25:00Z,2026-08-28T08:25:00-04:00,2026-08-28,^TYX,5.205000,5.208000,5.205000,5.208000
2026-08-28T12:26:00Z,2026-08-28T08:26:00-04:00,2026-08-28,^TNX,4.692000,4.694000,4.692000,4.692000
2026-08-28T12:26:00Z,2026-08-28T08:26:00-04:00,2026-08-28,^TYX,5.208000,5.209000,5.208000,5.208000
2026-08-28T12:27:00Z,2026-08-28T08:27:00-04:00,2026-08-28,^TNX,4.692000,4.692000,4.692000,4.692000
2026-08-28T12:27:00Z,2026-08-28T08:27:00-04:00,2026-08-28,^TYX,5.208000,5.208000,5.208000,5.208000
2026-08-28T12:28:00Z,2026-08-28T08:28:00-04:00,2026-08-28,^TNX,4.692000,4.692000,4.690000,4.690000
2026-08-28T12:28:00Z,2026-08-28T08:28:00-04:00,2026-08-28,^TYX,5.207000,5.207000,5.206000,5.206000
2026-08-28T12:29:00Z,2026-08-28T08:29:00-04:00,2026-08-28,^TNX,4.690000,4.690000,4.690000,4.690000
2026-08-28T12:29:00Z,2026-08-28T08:29:00-04:00,2026-08-28,^TYX,5.206000,5.206000,5.205000,5.206000
2026-08-28T12:30:00Z,2026-08-28T08:30:00-04:00,2026-08-28,^TNX,4.690000,4.692000,4.690000,4.692000
2026-08-28T12:30:00Z,2026-08-28T08:30:00-04:00,2026-08-28,^TYX,5.206000,5.208000,5.206000,5.208000
2026-08-28T12:31:00Z,2026-08-28T08:31:00-04:00,2026-08-28,^TNX,4.692000,4.692000,4.692000,4.692000
2026-08-28T12:31:00Z,2026-08-28T08:31:00-04:00,2026-08-28,^TYX,5.208000,5.208000,5.208000,5.208000
2026-08-28T12:32:00Z,2026-08-28T08:32:00-04:00,2026-08-28,^TNX,4.694000,4.696000,4.692000,4.696000
2026-08-28T12:32:00Z,2026-08-28T08:32:00-04:00,2026-08-28,^TYX,5.209000,5.211000,5.209000,5.211000
2026-08-28T12:33:00Z,2026-08-28T08:33:00-04:00,2026-08-28,^TNX,4.696000,4.696000,4.694000,4.694000
2026-08-28T12:33:00Z,2026-08-28T08:33:00-04:00,2026-08-28,^TYX,5.211000,5.211000,5.209000,5.209000
2026-08-28T12:34:00Z,2026-08-28T08:34:00-04:00,2026-08-28,^TNX,4.694000,4.696000,4.694000,4.696000
2026-08-28T12:34:00Z,2026-08-28T08:34:00-04:00,2026-08-28,^TYX,5.209000,5.211000,5.209000,5.211000
2026-08-28T12:35:00Z,2026-08-28T08:35:00-04:00,2026-08-28,^TNX,4.696000,4.696000,4.696000,4.696000
2026-08-28T12:35:00Z,2026-08-28T08:35:00-04:00,2026-08-28,^TYX,5.210000,5.211000,5.210000,5.211000
2026-08-28T12:36:00Z,2026-08-28T08:36:00-04:00,2026-08-28,^TNX,4.696000,4.696000,4.694000,4.694000
